G2,G3,IncludeG3,Index,M2,mb,mc,Order,RequestedOrder,s0,ThetaDeg,Threshold
0.5079571395454401,0.8065352523384776,True,124.,7.061475663535637,4.191647940318202,1.2786049317519512,total,total,54.155193657585095,43.0542458449085,29.92366648439176
0.39876656205746996,0.5242120276927538,True,125.,7.499064997119275,4.203212522660941,1.2586273776035384,total,total,53.51373152943155,43.203642237953126,29.8316950961211
0.38410514304160326,0.523601064673908,True,126.,7.941821460320135,4.180300941617565,1.2759607190882853,total,total,53.20061899713439,43.15643374841278,29.770791310088565
0.392708559575396,0.499617564423214,True,127.,8.968847067584537,4.208527332403525,1.2653048317523663,total,total,53.01783136887176,43.321644271281215,29.96283856134757
0.33837035461412146,0.4135190966875624,True,128.,8.951871004952114,4.181759063924261,1.269337960659376,total,total,54.86621782624074,43.57337331037444,29.71445877142458
0.26655930550626694,0.34944268716580323,True,129.,7.631273905464481,4.207246139636101,1.2526339430435338,total,total,53.69889007061907,43.28128088312825,29.810290517241786
0.4428395148987144,0.432966548080128,True,130.,7.698498907198777,4.191006375597499,1.271490703497904,total,total,54.46999439103727,43.27814268286345,29.83887433912581
0.26247124009363093,0.35175021448876115,True,131.,8.69807655272424,4.18285347086851,1.2543673590772626,total,total,53.338858951140175,43.445359243979475,29.563370353596195
0.6962549919319779,0.7425552042647934,True,132.,7.2805693060140335,4.194894836741135,1.281507189825505,total,total,54.331132099279074,43.11047457999275,29.990979156583197
0.44991841684627254,0.5564609165087818,True,133.,8.896822966881853,4.182494284770345,1.2798728652248186,total,total,54.03515456371525,43.38467617598962,29.837454881346282
0.2448670518006714,0.5055183876934122,True,134.,8.510239759332933,4.171362914138524,1.2730397926697923,total,total,53.645854976259386,43.33422272601306,29.64152083390173
0.24738415686073081,0.8278901074485755,True,135.,7.348157347687911,4.1727868370655,1.266252405875508,total,total,54.00273617101957,43.19841275149046,29.58314788625229
0.6892574827800977,0.5356859503511605,True,136.,8.882019506062388,4.208433817769106,1.2871408437927447,total,total,54.85156891525011,43.40138775944643,30.201340860800652
0.2858367824416824,0.738143522724923,True,137.,8.525435569172984,4.173519308987874,1.2731549106148177,total,total,54.42411112037785,43.428567570792936,29.66626005448459
0.668265926055857,0.37920554143941576,True,138.,7.256132313108449,4.190401630222129,1.272010917593085,total,total,54.37061260380226,43.18612679680728,29.8379508425291
0.28456661041659065,0.7328037471169533,True,139.,7.799324897672978,4.208668488128592,1.2872151350303669,total,total,54.12611165098168,43.107160909777605,30.204736799306847
0.3388569256105339,0.83710286183429,True,140.,8.806732677215086,4.181208573829493,1.2856373536602859,total,total,54.51261134415723,43.382755176905356,29.886404394911576
0.6725282793211191,0.5342100402639466,True,141.,8.894747612778776,4.200077702334757,1.261725556612274,total,total,54.06628766252126,43.50392068755546,29.831294839444404
0.2714402762723536,0.6263340129188312,True,142.,7.518536642730449,4.17629791543075,1.2712393735421388,total,total,54.90746798069604,43.29582204641396,29.67566251475009
0.30698135149571604,0.2895088689567917,True,143.,8.802504374452774,4.178015157253142,1.285097362362447,total,total,54.56379182266199,43.40184042706606,29.845598401980595
0.6281712453006473,0.5191900885893979,True,144.,7.204364494538159,4.190693931605534,1.282253892392183,total,total,54.99285537842147,43.15925927068736,29.953157884201342
0.40346938543548905,0.7594545966851599,True,145.,8.504591975541153,4.189885974964506,1.2894916121053324,total,total,54.81275247139037,43.332088155169586,30.023578741683284
0.3788132880660523,0.5259905211857612,True,146.,8.275426757721693,4.191149028107184,1.2724808965035557,total,total,53.47478949040611,43.25440340635879,29.85125195310196
0.445885858649516,0.819599516135506,True,147.,7.004577234575016,4.170933067716851,1.2557734304041641,total,total,54.366035553027615,43.244215447302295,29.44914341674885
0.5669247954370614,0.5086332533008185,True,148.,7.833709652784204,4.174440713899915,1.2814888686216133,total,total,53.350845847394524,43.13484064280703,29.767167609433535
0.585077684145237,0.5022757999203581,True,149.,8.804717313892317,4.204182091445416,1.2595655281242943,total,total,53.35926492089206,43.40469176745984,29.85253805035368
0.5138282673082561,0.7682624578723213,True,150.,8.310389391386146,4.160972403318166,1.2806064961637973,total,total,53.12355406219548,43.209247993854355,29.610780919287325
0.5554320897968313,0.281966429829779,True,151.,8.282266338223188,4.173306421243618,1.254642617806341,total,total,53.022700796227575,43.371982335887154,29.462630770523372
0.6693216099201866,0.547117747179033,True,152.,8.388940772641424,4.165950606430223,1.2525507680834655,total,total,53.908889820217404,43.529179787368605,29.36015714560673
0.3830337228132903,0.3993187779855506,True,153.,7.5642992188913345,4.187992077675958,1.2640758794230251,total,total,53.884723776608304,43.24088360906898,29.725045008825475
0.6938988229692834,0.31369851768199825,True,154.,7.007073583437702,4.20984227840774,1.2646042048024717,total,total,54.094665424250465,43.132722209613135,29.969564297532656
